domain,domain_rank,domain_candidate_count,canonical_key,domain_score,title,year,authors,doi,pmid,arxiv,venue,publication_type,citation_count,abstract_available,url,query_family_ids,domain_term_hits,title_term_hits,nonzero_score_components,admission_state
skin_tissue_optical_forward_models,16,96,doi:10.1117/12.2252097,14.0,Optical skin assessment based on spectral reflectance estimation and Monte Carlo simulation,2017,"[""Jacob R. Bauer"",""Jon Y. Hardeberg"",""Rudolf Verdaasdonk""]",10.1117/12.2252097,,,SPIE Proceedings Multimodal Biomedical Imaging XII,proceedings-article,0,False,https://doi.org/10.1117/12.2252097,"[""QF-001""]","[""monte carlo"",""optical"",""reflectance"",""skin""]","[""monte carlo"",""optical"",""reflectance"",""skin""]","[{""component"":""domain_term_hits"",""evidence"":[""monte carlo"",""optical"",""reflectance"",""skin""],""value"":6.0},{""component"":""title_term_hits"",""evidence"":[""monte carlo"",""optical"",""reflectance"",""skin""],""value"":4.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""proceedings-article""],""value"":2.0}]",UNSCREENED_NOT_ADMITTED
skin_tissue_optical_forward_models,17,96,doi:10.1002/mp.70521,13.5,Monte Carlo modeling and phantom studies show Cherenkov emission per unit dose during total skin electron therapy is a function of tissue optical properties.,2026,"[""Zhu Y"",""Ong YH"",""Byrd BK"",""Alexander DA"",""Johnson M"",""Sourvanos D"",""Zhu TC.""]",10.1002/mp.70521,42259769,,,,0,True,https://europepmc.org/article/MED/42259769,"[""QF-001""]","[""monte carlo"",""optical"",""skin""]","[""monte carlo"",""optical"",""skin""]","[{""component"":""domain_term_hits"",""evidence"":[""monte carlo"",""optical"",""skin""],""value"":4.5},{""component"":""title_term_hits"",""evidence"":[""monte carlo"",""optical"",""skin""],""value"":3.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""pmid_present"",""evidence"":true,""value"":2.0},{""component"":""abstract_available"",""evidence"":true,""value"":1.0},{""component"":""publication_year_2020_or_later"",""evidence"":2026,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
skin_tissue_optical_forward_models,18,96,doi:10.1007/s10103-026-04911-7,13.5,Monte Carlo simulations of optical propagation in human skin using experimentally measured laser parameters.,2026,"[""Girasol CE"",""Lobão RMQ"",""Sampaio MS"",""Cruz-Junior LB"",""Guirro RRJ"",""Bachmann L.""]",10.1007/s10103-026-04911-7,42262662,,,,0,True,https://europepmc.org/article/MED/42262662,"[""QF-001""]","[""monte carlo"",""optical"",""skin""]","[""monte carlo"",""optical"",""skin""]","[{""component"":""domain_term_hits"",""evidence"":[""monte carlo"",""optical"",""skin""],""value"":4.5},{""component"":""title_term_hits"",""evidence"":[""monte carlo"",""optical"",""skin""],""value"":3.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""pmid_present"",""evidence"":true,""value"":2.0},{""component"":""abstract_available"",""evidence"":true,""value"":1.0},{""component"":""publication_year_2020_or_later"",""evidence"":2026,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
skin_tissue_optical_forward_models,19,96,doi:10.1117/1.jbo.18.3.037003,13.486772,Monte Carlo lookup table-based inverse model for extracting optical properties from tissue-simulating phantoms using diffuse reflectance spectroscopy,2013,"[""Ricky Hennessy"",""Sam L. Lim"",""Mia K. Markey"",""James W. Tunnell""]",10.1117/1.jbo.18.3.037003,,,Journal of Biomedical Optics,journal-article,96,False,https://doi.org/10.1117/1.jbo.18.3.037003,"[""QF-001""]","[""monte carlo"",""optical"",""reflectance""]","[""monte carlo"",""optical"",""reflectance""]","[{""component"":""domain_term_hits"",""evidence"":[""monte carlo"",""optical"",""reflectance""],""value"":4.5},{""component"":""title_term_hits"",""evidence"":[""monte carlo"",""optical"",""reflectance""],""value"":3.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""journal-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":96,""value"":1.986772}]",UNSCREENED_NOT_ADMITTED
skin_tissue_optical_forward_models,20,96,doi:10.1117/12.889626,13.477121,Spectral reflectance fitting based on Monte Carlo simulation using a multi-layered skin tissue model,2011,"[""Yoshihisa Aizu"",""Takaaki Maeda"",""Tomohiro Kuwahara"",""Tetsuji Hirao""]",10.1117/12.889626,,,SPIE Proceedings Diffuse Optical Imaging III,proceedings-article,2,False,https://doi.org/10.1117/12.889626,"[""QF-001""]","[""monte carlo"",""optical"",""reflectance"",""skin""]","[""monte carlo"",""reflectance"",""skin""]","[{""component"":""domain_term_hits"",""evidence"":[""monte carlo"",""optical"",""reflectance"",""skin""],""value"":6.0},{""component"":""title_term_hits"",""evidence"":[""monte carlo"",""reflectance"",""skin""],""value"":3.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""proceedings-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":2,""value"":0.477121}]",UNSCREENED_NOT_ADMITTED
spectral_reflectance_geometry_and_dimension,1,115,doi:10.1111/jdv.17076,16.041393,"Hyperspectral measurement of skin reflectance detects differences in the visible and near‐infrared regions according to race, gender and body site",2021,"[""J. Tsai"",""A.L. Chien"",""J.U. Kang"",""S. Leung"",""S. Kang"",""L.A. Garza""]",10.1111/jdv.17076,,,Journal of the European Academy of Dermatology and Venereology,journal-article,10,False,https://doi.org/10.1111/jdv.17076,"[""QF-004""]","[""body site"",""reflectance"",""skin"",""spectral""]","[""body site"",""reflectance"",""skin"",""spectral""]","[{""component"":""domain_term_hits"",""evidence"":[""body site"",""reflectance"",""skin"",""spectral""],""value"":6.0},{""component"":""title_term_hits"",""evidence"":[""body site"",""reflectance"",""skin"",""spectral""],""value"":4.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""journal-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":10,""value"":1.041393},{""component"":""publication_year_2020_or_later"",""evidence"":2021,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
spectral_reflectance_geometry_and_dimension,2,115,doi:10.1364/boe.507361,13.977121,Dynamic model for the strain-modulated spectral reflectance of the human skin in vivo,2024,"[""Zongze Huo"",""Shibin Wang"",""Huixin Wei"",""Xuanshi Cheng"",""Linan Li"",""Chuanwei Li"",""Zhiyong Wang""]",10.1364/boe.507361,,,Biomedical Optics Express,journal-article,2,True,https://doi.org/10.1364/boe.507361,"[""QF-004""]","[""reflectance"",""skin"",""spectral""]","[""reflectance"",""skin"",""spectral""]","[{""component"":""domain_term_hits"",""evidence"":[""reflectance"",""skin"",""spectral""],""value"":4.5},{""component"":""title_term_hits"",""evidence"":[""reflectance"",""skin"",""spectral""],""value"":3.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""abstract_available"",""evidence"":true,""value"":1.0},{""component"":""primary_publication_type"",""evidence"":[""journal-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":2,""value"":0.477121},{""component"":""publication_year_2020_or_later"",""evidence"":2024,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
spectral_reflectance_geometry_and_dimension,3,115,doi:10.1364/ecbo.2025.tu2a.20,13.5,Monte Carlo Simulation of Spectral Reflectance Images of Human Skin with Embedded Lesions,2025,"[""Uldis Rubins"",""Ilze Irbe"",""Janis Spigulis""]",10.1364/ecbo.2025.tu2a.20,,,European Conferences on Biomedical Optics 2025,proceedings-article,0,True,https://doi.org/10.1364/ecbo.2025.tu2a.20,"[""QF-002"",""QF-004"",""QF-005""]","[""reflectance"",""skin"",""spectral""]","[""reflectance"",""skin"",""spectral""]","[{""component"":""domain_term_hits"",""evidence"":[""reflectance"",""skin"",""spectral""],""value"":4.5},{""component"":""title_term_hits"",""evidence"":[""reflectance"",""skin"",""spectral""],""value"":3.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""abstract_available"",""evidence"":true,""value"":1.0},{""component"":""primary_publication_type"",""evidence"":[""proceedings-article""],""value"":2.0},{""component"":""publication_year_2020_or_later"",""evidence"":2025,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
spectral_reflectance_geometry_and_dimension,4,115,doi:10.1152/jappl.1956.9.2.257,13.139879,<i>Spectral Transmittance and Reflectance of Excised Human Skin</i>,1956,"[""James D. Hardy"",""Harold T. Hammel"",""Dorothy Murgatroyd""]",10.1152/jappl.1956.9.2.257,,,Journal of Applied Physiology,journal-article,137,False,https://doi.org/10.1152/jappl.1956.9.2.257,"[""QF-004"",""QF-005""]","[""reflectance"",""skin"",""spectral""]","[""reflectance"",""skin"",""spectral""]","[{""component"":""domain_term_hits"",""evidence"":[""reflectance"",""skin"",""spectral""],""value"":4.5},{""component"":""title_term_hits"",""evidence"":[""reflectance"",""skin"",""spectral""],""value"":3.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""journal-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":137,""value"":2.139879},{""component"":""publication_year_before_1990"",""evidence"":1956,""value"":-0.5}]",UNSCREENED_NOT_ADMITTED
spectral_reflectance_geometry_and_dimension,5,115,doi:10.1159/000240240,12.89794,Spectral Reflectance of the Skin,2009,"[""Leonore Ballowitz"",""Mary Ellen Avery""]",10.1159/000240240,,,Biology of the Neonate,journal-article,24,False,https://doi.org/10.1159/000240240,"[""QF-004"",""QF-005""]","[""reflectance"",""skin"",""spectral""]","[""reflectance"",""skin"",""spectral""]","[{""component"":""domain_term_hits"",""evidence"":[""reflectance"",""skin"",""spectral""],""value"":4.5},{""component"":""title_term_hits"",""evidence"":[""reflectance"",""skin"",""spectral""],""value"":3.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""journal-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":24,""value"":1.39794}]",UNSCREENED_NOT_ADMITTED
spectral_reflectance_geometry_and_dimension,6,115,doi:10.2116/analsci.28.1159,12.755273,A Combined Near-infrared Diffuse Reflectance Spectroscopy and Principal Component Analysis Method of Assessment for the Degree of Photoaging and Physiological Aging of Human Skin,2012,"[""Yuta Miyamae"",""Yumika Yamakawa"",""Marie Kawabata"",""Yukihiro Ozaki""]",10.2116/analsci.28.1159,,,Analytical Sciences,journal-article,17,False,https://doi.org/10.2116/analsci.28.1159,"[""QF-004""]","[""principal component"",""reflectance"",""skin""]","[""principal component"",""reflectance"",""skin""]","[{""component"":""domain_term_hits"",""evidence"":[""principal component"",""reflectance"",""skin""],""value"":4.5},{""component"":""title_term_hits"",""evidence"":[""principal component"",""reflectance"",""skin""],""value"":3.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""journal-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":17,""value"":1.255273}]",UNSCREENED_NOT_ADMITTED
spectral_reflectance_geometry_and_dimension,7,115,doi:10.1117/12.3098404,12.5,Monte Carlo simulation of spectral reflectance images of human skin with embedded lesions,2025,"[""Uldis Rubins"",""Ilze Irbe"",""Janis Spigulis""]",10.1117/12.3098404,,,Diffuse Optical Spectroscopy and Imaging X,proceedings-article,0,False,https://doi.org/10.1117/12.3098404,"[""QF-001"",""QF-002"",""QF-004"",""QF-005""]","[""reflectance"",""skin"",""spectral""]","[""reflectance"",""skin"",""spectral""]","[{""component"":""domain_term_hits"",""evidence"":[""reflectance"",""skin"",""spectral""],""value"":4.5},{""component"":""title_term_hits"",""evidence"":[""reflectance"",""skin"",""spectral""],""value"":3.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""proceedings-article""],""value"":2.0},{""component"":""publication_year_2020_or_later"",""evidence"":2025,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
spectral_reflectance_geometry_and_dimension,8,115,doi:10.2352/j.imagingsci.technol.2005.49.6.art00005,12.345098,Spectral Reflectance Estimation of Human Skin and Its Application to Image Rendering,2005,"[""Motonori Doi"",""Norihiro Tanaka"",""Shoji Tominaga""]",10.2352/j.imagingsci.technol.2005.49.6.art00005,,,Journal of Imaging Science and Technology,journal-article,6,False,https://doi.org/10.2352/j.imagingsci.technol.2005.49.6.art00005,"[""QF-002"",""QF-004"",""QF-005""]","[""reflectance"",""skin"",""spectral""]","[""reflectance"",""skin"",""spectral""]","[{""component"":""domain_term_hits"",""evidence"":[""reflectance"",""skin"",""spectral""],""value"":4.5},{""component"":""title_term_hits"",""evidence"":[""reflectance"",""skin"",""spectral""],""value"":3.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""journal-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":6,""value"":0.845098}]",UNSCREENED_NOT_ADMITTED
spectral_reflectance_geometry_and_dimension,9,115,doi:10.1152/jappl.1955.7.5.523,12.342423,<i>Spectral Reflectance of Human Skin in the Region 2351000 mµ</i>,1955,"[""John A. Jacquez"",""Hans F. Kuppenheim""]",10.1152/jappl.1955.7.5.523,,,Journal of Applied Physiology,journal-article,21,False,https://doi.org/10.1152/jappl.1955.7.5.523,"[""QF-004""]","[""reflectance"",""skin"",""spectral""]","[""reflectance"",""skin"",""spectral""]","[{""component"":""domain_term_hits"",""evidence"":[""reflectance"",""skin"",""spectral""],""value"":4.5},{""component"":""title_term_hits"",""evidence"":[""reflectance"",""skin"",""spectral""],""value"":3.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""journal-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":21,""value"":1.342423},{""component"":""publication_year_before_1990"",""evidence"":1955,""value"":-0.5}]",UNSCREENED_NOT_ADMITTED
spectral_reflectance_geometry_and_dimension,10,115,doi:10.1111/j.0909-725x.2006.00135.x,12.193125,"Effect of dermal thickness, tissue composition, and body site on skin biomechanical properties",2006,"[""Lola K. Smalls"",""R. Randall Wickett"",""Marty O. Visscher""]",10.1111/j.0909-725x.2006.00135.x,,,Skin Research and Technology,journal-article,155,True,https://doi.org/10.1111/j.0909-725x.2006.00135.x,"[""QF-004""]","[""body site"",""skin""]","[""body site"",""skin""]","[{""component"":""domain_term_hits"",""evidence"":[""body site"",""skin""],""value"":3.0},{""component"":""title_term_hits"",""evidence"":[""body site"",""skin""],""value"":2.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""abstract_available"",""evidence"":true,""value"":1.0},{""component"":""primary_publication_type"",""evidence"":[""journal-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":155,""value"":2.193125}]",UNSCREENED_NOT_ADMITTED
spectral_reflectance_geometry_and_dimension,11,115,doi:10.1002/col.20431,12.004321,Reconstruction of reflectance spectra using weighted principal component analysis,2008,"[""Farnaz Agahian"",""Seyed Ali Amirshahi"",""Seyed Hossein Amirshahi""]",10.1002/col.20431,,,Color Research &amp; Application,journal-article,100,True,https://doi.org/10.1002/col.20431,"[""QF-004""]","[""principal component"",""reflectance""]","[""principal component"",""reflectance""]","[{""component"":""domain_term_hits"",""evidence"":[""principal component"",""reflectance""],""value"":3.0},{""component"":""title_term_hits"",""evidence"":[""principal component"",""reflectance""],""value"":2.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""abstract_available"",""evidence"":true,""value"":1.0},{""component"":""primary_publication_type"",""evidence"":[""journal-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":100,""value"":2.004321}]",UNSCREENED_NOT_ADMITTED
spectral_reflectance_geometry_and_dimension,12,115,doi:10.1109/icbpe.2009.5384094,11.977121,Analysis of diffuse reflectance spectra of various skin conditions by principal component method,2009,"[""Shanthi Prince"",""S. Malarvizhi""]",10.1109/icbpe.2009.5384094,,,2009 International Conference on Biomedical and Pharmaceutical Engineering,proceedings-article,2,False,https://doi.org/10.1109/icbpe.2009.5384094,"[""QF-004""]","[""principal component"",""reflectance"",""skin""]","[""principal component"",""reflectance"",""skin""]","[{""component"":""domain_term_hits"",""evidence"":[""principal component"",""reflectance"",""skin""],""value"":4.5},{""component"":""title_term_hits"",""evidence"":[""principal component"",""reflectance"",""skin""],""value"":3.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""proceedings-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":2,""value"":0.477121}]",UNSCREENED_NOT_ADMITTED
