review_queue_position,canonical_key,title,year,authors,doi,pmid,arxiv,venue,publication_type,citation_count,abstract_available,url,query_family_ids,domain_slot_count,domain_count,domains_json,domain_appearances_json,best_domain_rank,maximum_domain_score,source_admission_states_json,review_status,adjudication_state,exclusion_reason_code,exclusion_reason_text,primary_or_contextual,truecolor_claim_ids_json,closest_prior_art_candidate,full_text_evidence_available,methods_evidence_available,equation_evidence_available,validation_evidence_available,limitations_evidence_available,same_estimand,same_population,same_measurement_operator,same_mechanism_decomposition,same_external_validation,overlap_level,novelty_kill_triggered,reviewer_1_decision,reviewer_1_notes,reviewer_2_decision,reviewer_2_notes,adjudication_notes,evidence_artifact_paths_json,mapped_claim_ids_json,mapped_claim_count,screening_state,screen_rule_ids_json,screening_decision_final,scientific_review_priority,scientific_relevance_decision,scientific_relevance_reason,claim_overlap_review_status,full_text_review_status
221,doi:10.1186/s12874-025-02706-y,A methodology for developing dermatological datasets: lessons from retrospective data collection for AI-based applications.,2025.0,"[""Pedro A"",""Romero P"",""Vidaurre S"",""Cabanas AM"",""Galaz A"",""Hidalgo L"",""Carrasco K"",""Tamez-Peña JG"",""Díaz-Domínguez R"",""Navarrete-Dechent C"",""Mery D.""]",10.1186/s12874-025-02706-y,41193978.0,,,,0,True,https://europepmc.org/article/MED/41193978,"[""QF-010"",""QF-011"",""QF-012""]",1,1,"[""dermatology_dataset_duplicates_labels_and_quality""]","[{""domain"":""dermatology_dataset_duplicates_labels_and_quality"",""domain_rank"":18,""domain_score"":8.5}]",18,8.5,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,43.55555555555556,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
222,doi:10.3390/diagnostics15162011,An Ingeniously Designed Skin Lesion Classification Model Across Clinical and Dermatoscopic Datasets.,2025.0,"[""Huang Y"",""Zhang Z"",""Ran X"",""Zhuang K"",""Ran Y.""]",10.3390/diagnostics15162011,40870863.0,,,,0,True,https://europepmc.org/article/MED/40870863,"[""QF-013""]",1,1,"[""clinical_external_validation_and_domain_shift""]","[{""domain"":""clinical_external_validation_and_domain_shift"",""domain_rank"":18,""domain_score"":8.5}]",18,8.5,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,43.55555555555556,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
223,doi:10.1088/1612-202x/ab2b36,Reflectance spectra recovery from a single RGB image by adaptive compressive sensing,2019.0,"[""Guangyuan Wu""]",10.1088/1612-202x/ab2b36,,,Laser Physics Letters,journal-article,14,True,https://doi.org/10.1088/1612-202x/ab2b36,"[""QF-005"",""QF-006""]",1,1,"[""camera_spectral_sensitivity_and_observation_operators""]","[{""domain"":""camera_spectral_sensitivity_and_observation_operators"",""domain_rank"":20,""domain_score"":8.676091}]",20,8.676091,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-002"",""TC-NOV-003""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,43.352182,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
224,doi:10.1016/0172-2190(81)90164-2,Production of good quality diazo duplicate from 35-mm silver gelatin film images,1981.0,[],10.1016/0172-2190(81)90164-2,,,World Patent Information,journal-article,0,False,https://doi.org/10.1016/0172-2190(81)90164-2,"[""QF-012""]",1,1,"[""dermatology_dataset_duplicates_labels_and_quality""]","[{""domain"":""dermatology_dataset_duplicates_labels_and_quality"",""domain_rank"":19,""domain_score"":8.5}]",19,8.5,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,43.26315789473684,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
225,doi:10.3390/diagnostics15121518,Medical Photography in Dermatology: Quality and Safety in the Referral Process to Secondary Healthcare.,2025.0,"[""Castro Almeida E"",""Rocha-Neves J"",""Pedrosa AF"",""Paulo Andrade J.""]",10.3390/diagnostics15121518,40564839.0,,,,0,True,https://europepmc.org/article/MED/40564839,"[""QF-010""]",1,1,"[""capture_variability_white_balance_and_illumination""]","[{""domain"":""capture_variability_white_balance_and_illumination"",""domain_rank"":19,""domain_score"":8.5}]",19,8.5,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-003"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,43.26315789473684,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
226,doi:10.1109/isce.2005.1502356,Combining gray world and retinex theory for automatic white balance in digital photography,,"[""E.Y. Lam""]",10.1109/isce.2005.1502356,,,"Proceedings of the Ninth International Symposium on Consumer Electronics, 2005. (ISCE 2005).",proceedings-article,95,False,https://doi.org/10.1109/isce.2005.1502356,"[""QF-010""]",1,1,"[""capture_variability_white_balance_and_illumination""]","[{""domain"":""capture_variability_white_balance_and_illumination"",""domain_rank"":20,""domain_score"":8.482271}]",20,8.482271,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-003"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,42.964542,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
227,doi:10.1109/access.2021.3110428,Indirect Domain Shift for Single Image Dehazing,2021.0,"[""Huan Liu"",""Jun Chen""]",10.1109/access.2021.3110428,,,IEEE Access,journal-article,4,False,https://doi.org/10.1109/access.2021.3110428,"[""QF-013""]",1,1,"[""clinical_external_validation_and_domain_shift""]","[{""domain"":""clinical_external_validation_and_domain_shift"",""domain_rank"":19,""domain_score"":8.19897}]",19,8.19897,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,42.66109789473684,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
228,doi:10.1364/ecbo.2011.80872b,RGB Mapping of Hemoglobin Distribution in Skin,2011.0,"[""Dainis Jakovels"",""Janis Spigulis"",""Laura Rogule""]",10.1364/ecbo.2011.80872b,,,Clinical and Biomedical Spectroscopy and Imaging II,proceedings-article,1,False,https://doi.org/10.1364/ecbo.2011.80872b,"[""QF-003"",""QF-008""]",1,1,"[""fisher_information_and_cramer_rao_skin_imaging""]","[{""domain"":""fisher_information_and_cramer_rao_skin_imaging"",""domain_rank"":20,""domain_score"":8.30103}]",20,8.30103,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-001"",""TC-NOV-002""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,42.60206,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
229,doi:10.36548/jiip.2023.2.009,Efficient Technique for Monkeypox Skin Disease Classification with Clinical Data using Pre-Trained Models,2023.0,"[""Gul Zaman Khan"",""Inam Ullah""]",10.36548/jiip.2023.2.009,,,Journal of Innovative Image Processing,journal-article,14,True,https://doi.org/10.36548/jiip.2023.2.009,"[""QF-014""]",1,1,"[""physics_informed_clinical_image_analysis""]","[{""domain"":""physics_informed_clinical_image_analysis"",""domain_rank"":14,""domain_score"":7.176091}]",14,7.176091,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,42.495039142857145,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
230,doi:10.1016/j.dib.2021.107752,Dataset of Stagnant Water and Wet Surface Label Images for Detection,2022.0,"[""Sonali Bhutad"",""Kailas Patil""]",10.1016/j.dib.2021.107752,,,Data in Brief,journal-article,4,False,https://doi.org/10.1016/j.dib.2021.107752,"[""QF-012""]",1,1,"[""dermatology_dataset_duplicates_labels_and_quality""]","[{""domain"":""dermatology_dataset_duplicates_labels_and_quality"",""domain_rank"":20,""domain_score"":8.19897}]",20,8.19897,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,42.39794,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
231,doi:10.2165/11209370-000000000-00000,Polyphenon E 10% Ointment,2012.0,"[""Sheridan M. Hoy""]",10.2165/11209370-000000000-00000,,,American Journal of Clinical Dermatology,journal-article,12,False,https://doi.org/10.2165/11209370-000000000-00000,"[""QF-013""]",1,1,"[""clinical_external_validation_and_domain_shift""]","[{""domain"":""clinical_external_validation_and_domain_shift"",""domain_rank"":20,""domain_score"":8.113943}]",20,8.113943,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,42.227886,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
232,doi:10.3390/bioengineering12030288,Progress in the Application of Artificial Intelligence in Ultrasound-Assisted Medical Diagnosis.,2025.0,"[""Yan L"",""Li Q"",""Fu K"",""Zhou X"",""Zhang K.""]",10.3390/bioengineering12030288,40150752.0,,,,13,True,https://europepmc.org/article/MED/40150752,"[""QF-014""]",1,1,"[""physics_informed_clinical_image_analysis""]","[{""domain"":""physics_informed_clinical_image_analysis"",""domain_rank"":15,""domain_score"":7.146128}]",15,7.146128,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,41.958922666666666,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
233,doi:10.1111/j.1600-0846.2008.00304.x,Machine‐learning classification of non‐melanoma skin cancers from image features obtained by optical coherence tomography,2008.0,"[""Thomas Martini Jørgensen"",""Andreas Tycho"",""Mette Mogensen"",""Peter Bjerring"",""Gregor B.E. Jemec""]",10.1111/j.1600-0846.2008.00304.x,,,Skin Research and Technology,journal-article,96,True,https://doi.org/10.1111/j.1600-0846.2008.00304.x,"[""QF-014""]",1,1,"[""physics_informed_clinical_image_analysis""]","[{""domain"":""physics_informed_clinical_image_analysis"",""domain_rank"":16,""domain_score"":6.986772}]",16,6.986772,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,41.223544,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
234,doi:10.1016/j.media.2021.102066,Personalising left-ventricular biophysical models of the heart using parametric physics-informed neural networks,2021.0,"[""Stefano Buoso"",""Thomas Joyce"",""Sebastian Kozerke""]",10.1016/j.media.2021.102066,,,Medical Image Analysis,journal-article,80,False,https://doi.org/10.1016/j.media.2021.102066,"[""QF-014""]",1,1,"[""physics_informed_clinical_image_analysis""]","[{""domain"":""physics_informed_clinical_image_analysis"",""domain_rank"":17,""domain_score"":6.908485}]",17,6.908485,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,40.69932294117647,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
235,doi:10.1038/s41598-024-63274-7,A comparative study of an advanced skin imaging system in diagnosing facial pigmentary and inflammatory conditions.,2024.0,"[""Huang YW"",""Arkesteijn W"",""Lai YJ"",""Ng CY.""]",10.1038/s41598-024-63274-7,38918427.0,,,,7,True,https://europepmc.org/article/MED/38918427,"[""QF-014""]",1,1,"[""physics_informed_clinical_image_analysis""]","[{""domain"":""physics_informed_clinical_image_analysis"",""domain_rank"":18,""domain_score"":6.90309}]",18,6.90309,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,40.36173555555556,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
236,doi:10.1016/j.media.2022.102399,Physics-informed neural networks for myocardial perfusion MRI quantification,2022.0,"[""Rudolf L.M. van Herten"",""Amedeo Chiribiri"",""Marcel Breeuwer"",""Mitko Veta"",""Cian M. Scannell""]",10.1016/j.media.2022.102399,,,Medical Image Analysis,journal-article,71,False,https://doi.org/10.1016/j.media.2022.102399,"[""QF-014""]",1,1,"[""physics_informed_clinical_image_analysis""]","[{""domain"":""physics_informed_clinical_image_analysis"",""domain_rank"":19,""domain_score"":6.857332}]",19,6.857332,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,39.97782189473684,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
237,doi:10.1016/j.pacs.2025.100705,&lt;i&gt;In vivo&lt;/i&gt; 3D photoacoustic and ultrasound analysis of hypopigmented skin lesions: A pilot study.,2025.0,"[""Kim M"",""Han JH"",""Ahn J"",""Kim E"",""Bang CH"",""Kim C"",""Lee JH"",""Choi W.""]",10.1016/j.pacs.2025.100705,40161359.0,,,,6,True,https://europepmc.org/article/MED/40161359,"[""QF-014""]",1,1,"[""physics_informed_clinical_image_analysis""]","[{""domain"":""physics_informed_clinical_image_analysis"",""domain_rank"":20,""domain_score"":6.845098}]",20,6.845098,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,39.690196,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
238,doi:10.1038/s41698-025-00940-7,Systematic scoping review of external validation studies of AI pathology models for lung cancer diagnosis,2025.0,"[""Soumya Arun"",""Mariia Grosheva"",""Mark Kosenko"",""Jan Lukas Robertus"",""Oleg Blyuss"",""Rhian Gabe"",""Daniel Munblit"",""Judith Offman""]",10.1038/s41698-025-00940-7,,,npj Precision Oncology,journal-article,28,True,https://doi.org/10.1038/s41698-025-00940-7,"[""QF-013""]",1,1,"[""clinical_external_validation_and_domain_shift""]","[{""domain"":""clinical_external_validation_and_domain_shift"",""domain_rank"":1,""domain_score"":12.462398}]",1,12.462398,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,AUTO_EXCLUDE_CANDIDATE_REQUIRES_CONFIRMATION,"[""NON_SKIN_RADIOLOGY_OR_PATHOLOGY""]",True,145.924796,EXCLUDE_WRONG_SUBJECT,External validation review concerns lung-cancer pathology AI rather than skin imaging or skin measurement physics.,NOT_STARTED,NOT_STARTED
239,doi:10.1002/mp.15630,Cervical optical coherence tomography image classification based on contrastive self‐supervised texture learning,2022.0,"[""Kaiyi Chen"",""Qingbin Wang"",""Yutao Ma""]",10.1002/mp.15630,,,Medical Physics,journal-article,20,True,https://doi.org/10.1002/mp.15630,"[""QF-014""]",1,1,"[""physics_informed_clinical_image_analysis""]","[{""domain"":""physics_informed_clinical_image_analysis"",""domain_rank"":1,""domain_score"":9.822219}]",1,9.822219,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,AUTO_EXCLUDE_CANDIDATE_REQUIRES_CONFIRMATION,"[""NON_SKIN_RADIOLOGY_OR_PATHOLOGY""]",True,140.644438,EXCLUDE_WRONG_MODALITY,"Cervical OCT image classification does not study skin spectral measurement, camera observability, skin-tone-conditioned representation, or the governed clinical decomposition proposed by TrueColor.",NOT_STARTED,NOT_STARTED
240,doi:10.1609/aaai.v38i14.29525,FedA3I: Annotation Quality-Aware Aggregation for Federated Medical Image Segmentation against Heterogeneous Annotation Noise,2024.0,"[""Nannan Wu"",""Zhaobin Sun"",""Zengqiang Yan"",""Li Yu""]",10.1609/aaai.v38i14.29525,,,Proceedings of the AAAI Conference on Artificial Intelligence,journal-article,19,True,https://doi.org/10.1609/aaai.v38i14.29525,"[""QF-012""]",1,1,"[""dermatology_dataset_duplicates_labels_and_quality""]","[{""domain"":""dermatology_dataset_duplicates_labels_and_quality"",""domain_rank"":2,""domain_score"":12.30103}]",2,12.30103,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,AUTO_EXCLUDE_CANDIDATE_REQUIRES_CONFIRMATION,"[""GENERIC_DATA_OR_ANNOTATION_METHOD""]",True,95.60206,EXCLUDE_OFF_TOPIC,Generic federated segmentation under annotation noise does not evaluate dermatology dataset quality or the physics–contrast–data-quality decomposition.,NOT_STARTED,NOT_STARTED
241,doi:10.7759/cureus.105167,"Artificial Intelligence and Machine Learning in Diagnostic Pathology: A Systematic Review of Applications, Challenges, and Clinical Implications.",2026.0,"[""Mishra V"",""Jayant S"",""Dash A"",""Chaudhary C"",""Babaria SS.""]",10.7759/cureus.105167,41994757.0,,,,0,True,https://europepmc.org/article/MED/41994757,"[""QF-013""]",1,1,"[""clinical_external_validation_and_domain_shift""]","[{""domain"":""clinical_external_validation_and_domain_shift"",""domain_rank"":2,""domain_score"":11.0}]",2,11.0,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,AUTO_EXCLUDE_CANDIDATE_REQUIRES_CONFIRMATION,"[""NON_SKIN_RADIOLOGY_OR_PATHOLOGY""]",True,93.0,EXCLUDE_OFF_TOPIC,Generic diagnostic-pathology AI review does not adjudicate a TrueColor scientific novelty claim.,NOT_STARTED,NOT_STARTED
242,doi:10.1118/1.597774,The effect of helical pitch and beam collimation on the lesion contrast and slice profile in helical CT imaging,1996.0,"[""Hui Hu"",""Stanley H. Fox""]",10.1118/1.597774,,,Medical Physics,journal-article,46,True,https://doi.org/10.1118/1.597774,"[""QF-014""]",1,1,"[""physics_informed_clinical_image_analysis""]","[{""domain"":""physics_informed_clinical_image_analysis"",""domain_rank"":2,""domain_score"":9.172098}]",2,9.172098,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,AUTO_EXCLUDE_CANDIDATE_REQUIRES_CONFIRMATION,"[""NON_SKIN_RADIOLOGY_OR_PATHOLOGY""]",True,89.344196,EXCLUDE_WRONG_MODALITY,Helical CT lesion-contrast analysis is outside the skin optical and image-domain evidence chain.,NOT_STARTED,NOT_STARTED
243,doi:10.1109/qomex.2013.6603227,California-ND: An annotated dataset for near-duplicate detection in personal photo collections,2013.0,"[""Amornched Jinda-Apiraksa"",""Vassilios Vonikakis"",""Stefan Winkler""]",10.1109/qomex.2013.6603227,,,2013 Fifth International Workshop on Quality of Multimedia Experience (QoMEX),proceedings-article,21,False,https://doi.org/10.1109/qomex.2013.6603227,"[""QF-012""]",1,1,"[""dermatology_dataset_duplicates_labels_and_quality""]","[{""domain"":""dermatology_dataset_duplicates_labels_and_quality"",""domain_rank"":3,""domain_score"":11.842423}]",3,11.842423,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,AUTO_EXCLUDE_CANDIDATE_REQUIRES_CONFIRMATION,"[""GENERIC_DATA_OR_ANNOTATION_METHOD""]",True,78.01817933333334,EXCLUDE_OFF_TOPIC,Near-duplicate detection benchmark for personal photo collections does not adjudicate dermatology data quality or a TrueColor novelty claim.,NOT_STARTED,NOT_STARTED
244,doi:10.1016/j.aiia.2021.01.005,Mango internal defect detection based on optimal wavelength selection method using NIR spectroscopy,2021.0,"[""Anitha Raghavendra"",""D.S. Guru"",""Mahesh K. Rao""]",10.1016/j.aiia.2021.01.005,,,Artificial Intelligence in Agriculture,journal-article,35,False,https://doi.org/10.1016/j.aiia.2021.01.005,"[""QF-007""]",1,1,"[""multispectral_band_selection_and_measurement_design""]","[{""domain"":""multispectral_band_selection_and_measurement_design"",""domain_rank"":3,""domain_score"":11.556303}]",3,11.556303,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-002"",""TC-NOV-003""]",2,AUTO_EXCLUDE_CANDIDATE_REQUIRES_CONFIRMATION,"[""NON_SKIN_AGRICULTURE_OR_FOOD""]",True,77.44593933333334,EXCLUDE_WRONG_SUBJECT,Mango NIR wavelength selection is not human skin or clinical imaging evidence.,NOT_STARTED,NOT_STARTED
245,doi:10.1111/j.1600-0846.1997.tb00191.x,A comparison between a tristimulus colorimeter (Minolta ChromaMeter CR‐200) and two spectrophotometers (Minolta Spectrophotometer CM‐508i and CM‐2002). Quantification of UV‐B induced erythema in a hairless guinea pig model,1997.0,"[""A. Fullerton"",""J. Keiding""]",10.1111/j.1600-0846.1997.tb00191.x,,,Skin Research and Technology,journal-article,12,True,https://doi.org/10.1111/j.1600-0846.1997.tb00191.x,"[""QF-009""]",1,1,"[""skin_colorimetry_ita_and_color_measurement""]","[{""domain"":""skin_colorimetry_ita_and_color_measurement"",""domain_rank"":3,""domain_score"":11.113943}]",3,11.113943,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-003"",""TC-NOV-005""]",2,AUTO_EXCLUDE_CANDIDATE_REQUIRES_CONFIRMATION,"[""NON_HUMAN_OR_PRECLINICAL_ONLY""]",True,76.56121933333334,INCLUDE_CONTEXTUAL,Non-human erythema study is retained only as contextual evidence for colorimeter-versus-spectrophotometer measurement agreement. It cannot support human-population or TrueColor novelty claims directly.,NOT_STARTED,NOT_STARTED
246,doi:10.1016/j.imavis.2025.105541,Dynamic feature extraction and histopathology domain shift alignment for mitosis detection,2025.0,"[""Jiangxiao Han"",""Shikang Wang"",""Lianjun Wu"",""Wenyu Liu""]",10.1016/j.imavis.2025.105541,,,Image and Vision Computing,journal-article,5,False,https://doi.org/10.1016/j.imavis.2025.105541,"[""QF-013""]",1,1,"[""clinical_external_validation_and_domain_shift""]","[{""domain"":""clinical_external_validation_and_domain_shift"",""domain_rank"":3,""domain_score"":10.778151}]",3,10.778151,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,AUTO_EXCLUDE_CANDIDATE_REQUIRES_CONFIRMATION,"[""NON_SKIN_RADIOLOGY_OR_PATHOLOGY""]",True,75.88963533333333,EXCLUDE_WRONG_SUBJECT,Histopathology mitosis-domain adaptation is not skin measurement physics or dermatology image validation.,NOT_STARTED,NOT_STARTED
247,doi:10.1007/s40820-023-01099-1,Tailoring Food Biopolymers into Biogels for Regenerative Wound Healing and Versatile Skin Bioelectronics.,2023.0,"[""Zeng Q"",""Peng Q"",""Wang F"",""Shi G"",""Haick H"",""Zhang M.""]",10.1007/s40820-023-01099-1,37286816.0,,,,20,True,https://europepmc.org/article/MED/37286816,"[""QF-008""]",1,1,"[""fisher_information_and_cramer_rao_skin_imaging""]","[{""domain"":""fisher_information_and_cramer_rao_skin_imaging"",""domain_rank"":4,""domain_score"":9.822219}]",4,9.822219,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-001"",""TC-NOV-002""]",2,AUTO_EXCLUDE_CANDIDATE_REQUIRES_CONFIRMATION,"[""NON_SKIN_AGRICULTURE_OR_FOOD""]",True,65.64443800000001,EXCLUDE_OFF_TOPIC,Food-biopolymer wound-healing material study does not address skin spectral measurement or information loss.,NOT_STARTED,NOT_STARTED
248,doi:10.54941/ahfe1004498,3D Reconstruction Method Using A Pendulum RGB-D Camera,2024.0,"[""Shigeaki Futagami"",""Kimi Ueda"",""Hirotake Ishii"",""Hiroshi Shimoda""]",10.54941/ahfe1004498,,,AHFE International Intelligent Human Systems Integration (IHSI 2024): Integrating People and Intelligent Systems,proceedings-article,0,True,https://doi.org/10.54941/ahfe1004498,"[""QF-006""]",1,1,"[""camera_metamerism_and_spectral_reconstruction""]","[{""domain"":""camera_metamerism_and_spectral_reconstruction"",""domain_rank"":11,""domain_score"":11.0}]",11,11.0,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-002"",""TC-NOV-003""]",2,AUTO_EXCLUDE_CANDIDATE_REQUIRES_CONFIRMATION,"[""RGBD_SCENE_OR_ROBOTICS""]",True,52.09090909090909,EXCLUDE_WRONG_MODALITY,RGB-D scene reconstruction is unrelated to spectral reflectance reconstruction or skin observability.,NOT_STARTED,NOT_STARTED
